split,image,nearest_train_image,cosine
val,scaled-dicom-5342.png,scaled-dicom-3280.png,0.319198
val,scaled-dicom-5343.png,scaled-dicom-3280.png,0.315876
val,scaled-dicom-5344.png,scaled-dicom-3280.png,0.34038
val,scaled-dicom-5345.png,scaled-dicom-3280.png,0.309167
val,scaled-dicom-5346.png,scaled-dicom-3280.png,0.320095
val,scaled-dicom-5347.png,scaled-dicom-3280.png,0.330848
val,scaled-dicom-5348.png,scaled-dicom-3280.png,0.317494
val,scaled-dicom-5349.png,scaled-dicom-3280.png,0.378539
val,scaled-dicom-5350.png,scaled-dicom-3280.png,0.376628
val,scaled-dicom-5351.png,scaled-dicom-3280.png,0.386755
val,scaled-dicom-5352.png,scaled-dicom-3280.png,0.373493
val,scaled-dicom-5353.png,scaled-dicom-3280.png,0.369704
val,scaled-dicom-5354.png,scaled-dicom-3280.png,0.363746
val,scaled-dicom-5355.png,scaled-dicom-3280.png,0.328522
val,scaled-dicom-5356.png,scaled-dicom-3280.png,0.326667
val,scaled-dicom-5357.png,scaled-dicom-3280.png,0.338779
val,scaled-dicom-5358.png,scaled-dicom-3165.png,0.31551
val,scaled-dicom-5359.png,predict7_scaled-A0069_frame1.png,0.313843
val,scaled-dicom-5360.png,scaled-dicom-3280.png,0.328131
val,scaled-dicom-5361.png,scaled-dicom-3280.png,0.350502
val,scaled-dicom-5362.png,scaled-dicom-3280.png,0.34679
val,scaled-dicom-5363.png,scaled-dicom-3280.png,0.360235
val,scaled-dicom-5364.png,scaled-dicom-3280.png,0.371798
val,scaled-dicom-5365.png,scaled-dicom-3280.png,0.369996
val,scaled-dicom-5366.png,scaled-dicom-3280.png,0.390819
val,scaled-dicom-5367.png,scaled-dicom-3170.png,0.383872
val,scaled-dicom-5368.png,scaled-dicom-3170.png,0.382266
val,scaled-dicom-5369.png,scaled-dicom-3280.png,0.391465
val,scaled-dicom-5370.png,scaled-dicom-3280.png,0.395187
val,scaled-dicom-5371.png,scaled-dicom-3280.png,0.391715
val,scaled-dicom-5372.png,scaled-dicom-3280.png,0.400751
val,scaled-dicom-5373.png,scaled-dicom-3280.png,0.384959
val,scaled-dicom-5374.png,scaled-dicom-3280.png,0.383075
val,scaled-dicom-5375.png,scaled-dicom-3280.png,0.393042
val,scaled-dicom-5376.png,scaled-dicom-3280.png,0.366272
val,scaled-dicom-5377.png,scaled-dicom-3280.png,0.364178
val,scaled-dicom-5378.png,scaled-dicom-3280.png,0.374976
val,scaled-dicom-5379.png,scaled-dicom-3280.png,0.337875
val,scaled-dicom-5380.png,scaled-dicom-3280.png,0.335997
val,scaled-dicom-5381.png,scaled-dicom-3280.png,0.346276
val,scaled-dicom-5382.png,predict7_scaled-A0069_frame86.png,0.295304
val,scaled-dicom-5383.png,predict7_scaled-A0069_frame14.png,0.294594
val,scaled-dicom-5384.png,scaled-dicom-3159.png,0.298627
val,scaled-dicom-5385.png,predict7_scaled-A0069_frame1.png,0.299893
val,scaled-dicom-5386.png,predict7_scaled-A0069_frame1.png,0.298962
val,scaled-dicom-5387.png,predict7_scaled-A0069_frame1.png,0.302692
val,scaled-dicom-5388.png,predict7_scaled-A0069_frame1.png,0.30243
val,scaled-dicom-5389.png,predict7_scaled-A0069_frame1.png,0.301654
val,scaled-dicom-5390.png,predict7_scaled-A0069_frame1.png,0.305135
val,scaled-dicom-5391.png,predict7_scaled-A0069_frame1.png,0.305302
val,scaled-dicom-5392.png,predict7_scaled-A0069_frame1.png,0.30421
val,scaled-dicom-5393.png,scaled-dicom-3159.png,0.308811
val,scaled-dicom-5394.png,predict7_scaled-A0069_frame1.png,0.30561
val,scaled-dicom-5395.png,predict7_scaled-A0069_frame1.png,0.304791
val,scaled-dicom-5396.png,scaled-dicom-3159.png,0.308441
val,scaled-dicom-5397.png,predict7_scaled-A0069_frame1.png,0.312799
val,scaled-dicom-5398.png,predict7_scaled-A0069_frame1.png,0.311744
val,scaled-dicom-5399.png,scaled-dicom-3165.png,0.326524
val,scaled-dicom-5400.png,scaled-dicom-3170.png,0.33894
val,scaled-dicom-5401.png,scaled-dicom-3170.png,0.337041
val,scaled-dicom-5402.png,scaled-dicom-3165.png,0.34749
val,scaled-dicom-5403.png,scaled-dicom-3280.png,0.363015
val,scaled-dicom-5404.png,scaled-dicom-3165.png,0.349585
val,scaled-dicom-5405.png,scaled-dicom-3280.png,0.373062
val,scaled-dicom-5406.png,scaled-dicom-3280.png,0.375262
val,scaled-dicom-5407.png,scaled-dicom-3280.png,0.376883
val,scaled-dicom-5408.png,scaled-dicom-3280.png,0.381519
val,scaled-dicom-5409.png,scaled-dicom-3280.png,0.365488
val,scaled-dicom-5410.png,scaled-dicom-3280.png,0.363901
val,scaled-dicom-5411.png,scaled-dicom-3280.png,0.37334
val,scaled-dicom-5412.png,scaled-dicom-3159.png,0.32009
val,scaled-dicom-5413.png,scaled-dicom-3159.png,0.318322
val,scaled-dicom-5414.png,scaled-dicom-3280.png,0.344846
val,scaled-dicom-5415.png,scaled-dicom-3159.png,0.297525
val,scaled-dicom-5416.png,scaled-dicom-3159.png,0.295013
val,scaled-dicom-5417.png,scaled-dicom-3159.png,0.30575
val,scaled-dicom-5418.png,scaled-dicom-3159.png,0.293041
val,scaled-dicom-5419.png,scaled-dicom-3159.png,0.290375
val,scaled-dicom-5420.png,scaled-dicom-3159.png,0.30008
val,scaled-dicom-5421.png,scaled-dicom-3159.png,0.306837
val,scaled-dicom-5422.png,scaled-dicom-3159.png,0.304064
val,scaled-dicom-5423.png,scaled-dicom-3159.png,0.314186
val,scaled-dicom-5424.png,scaled-dicom-3159.png,0.318076
val,scaled-dicom-5425.png,scaled-dicom-3159.png,0.315765
val,scaled-dicom-5426.png,scaled-dicom-3159.png,0.325559
val,scaled-dicom-5427.png,scaled-dicom-3159.png,0.314779
val,scaled-dicom-5428.png,scaled-dicom-3159.png,0.312259
val,scaled-dicom-5429.png,scaled-dicom-3159.png,0.322162
val,scaled-dicom-5430.png,scaled-dicom-3159.png,0.301931
val,scaled-dicom-5431.png,scaled-dicom-3159.png,0.3
val,scaled-dicom-5432.png,scaled-dicom-3159.png,0.309074
val,scaled-dicom-5433.png,scaled-dicom-3159.png,0.286841
val,scaled-dicom-5434.png,scaled-dicom-3159.png,0.284657
val,scaled-dicom-5435.png,scaled-dicom-3159.png,0.294178
val,scaled-dicom-5436.png,scaled-dicom-3159.png,0.279262
val,scaled-dicom-5437.png,predict7_scaled-A0070_frame4.png,0.277689
val,scaled-dicom-5438.png,scaled-dicom-3159.png,0.28982
val,scaled-dicom-5439.png,predict9_scaled-A0003_frame55.png,0.272505
val,scaled-dicom-5440.png,predict9_scaled-A0003_frame55.png,0.273557
val,scaled-dicom-5441.png,scaled-dicom-2732.png,0.272827
val,scaled-dicom-5442.png,predict9_scaled-A0003_frame55.png,0.275612
val,scaled-dicom-5443.png,predict9_scaled-A0003_frame55.png,0.276745
val,scaled-dicom-5444.png,predict9_scaled-A0003_frame55.png,0.273755
val,scaled-dicom-5445.png,scaled-dicom-3243.png,0.286968
val,scaled-dicom-5446.png,scaled-dicom-3243.png,0.283544
val,scaled-dicom-5447.png,predict7_scaled-A0070_frame4.png,0.275571
val,scaled-dicom-5448.png,scaled-dicom-3243.png,0.283997
val,scaled-dicom-5449.png,scaled-dicom-3243.png,0.282169
val,scaled-dicom-5450.png,scaled-dicom-3243.png,0.293369
val,scaled-dicom-5451.png,predict7_scaled-A0070_frame3.png,0.27641
val,scaled-dicom-5452.png,predict7_scaled-A0070_frame3.png,0.27569
val,scaled-dicom-5453.png,scaled-dicom-3243.png,0.282141
val,scaled-dicom-5454.png,scaled-dicom-3243.png,0.280149
val,scaled-dicom-5455.png,predict7_scaled-A0070_frame3.png,0.278738
val,scaled-dicom-5456.png,scaled-dicom-3243.png,0.288429
val,scaled-dicom-5457.png,predict7_scaled-A0070_frame3.png,0.278089
test,predict5_scaled-A0128_frame1.png,predict7_scaled-A0070_frame63.png,0.722118
test,predict5_scaled-A0129_frame1.png,predict5_scaled-A0010_frame87.png,0.731929
test,predict5_scaled-A0130_frame1.png,predict4_scaled-A0147_frame71.png,0.840421
test,predict5_scaled-A0139_frame1.png,predict9_scaled-A0037_frame91.png,0.689607
test,predict5_scaled-A0139_frame10.png,predict4_scaled-A0147_frame70.png,0.847337
test,predict5_scaled-A0139_frame100.png,predict4_scaled-A0147_frame74.png,0.698508
test,predict5_scaled-A0139_frame101.png,predict5_scaled-A0011_frame118.png,0.824148
test,predict5_scaled-A0139_frame102.png,predict5_scaled-A0010_frame87.png,0.890105
test,predict5_scaled-A0139_frame104.png,predict5_scaled-A0010_frame127.png,0.887547
test,predict5_scaled-A0139_frame105.png,predict5_scaled-A0010_frame130.png,0.878641
test,predict5_scaled-A0139_frame106.png,predict5_scaled-A0010_frame130.png,0.859883
test,predict5_scaled-A0139_frame107.png,predict5_scaled-A0010_frame130.png,0.835621
test,predict5_scaled-A0139_frame108.png,predict5_scaled-A0010_frame130.png,0.803364
test,predict5_scaled-A0139_frame109.png,predict5_scaled-A0010_frame130.png,0.79872
test,predict5_scaled-A0139_frame11.png,predict5_scaled-A0013_frame96.png,0.832793
test,predict5_scaled-A0139_frame12.png,predict5_scaled-A0013_frame96.png,0.787257
test,predict5_scaled-A0139_frame13.png,predict4_scaled-A0147_frame72.png,0.768405
test,predict5_scaled-A0139_frame14.png,predict4_scaled-A0147_frame74.png,0.746573
test,predict5_scaled-A0139_frame15.png,predict5_scaled-A0013_frame95.png,0.722293
test,predict5_scaled-A0139_frame16.png,predict5_scaled-A0011_frame47.png,0.737465
test,predict5_scaled-A0139_frame17.png,predict4_scaled-A0147_frame74.png,0.689829
test,predict5_scaled-A0139_frame18.png,predict4_scaled-A0147_frame74.png,0.674642
test,predict5_scaled-A0139_frame19.png,predict4_scaled-A0147_frame74.png,0.665668
test,predict5_scaled-A0139_frame2.png,predict4_scaled-A0147_frame74.png,0.702395
test,predict5_scaled-A0139_frame20.png,predict5_scaled-A0012_frame21.png,0.676254
test,predict5_scaled-A0139_frame21.png,predict4_scaled-A0147_frame74.png,0.67886
test,predict5_scaled-A0139_frame22.png,predict4_scaled-A0147_frame74.png,0.695845
test,predict5_scaled-A0139_frame23.png,predict4_scaled-A0147_frame74.png,0.71733
test,predict5_scaled-A0139_frame24.png,predict4_scaled-A0147_frame74.png,0.711173
test,predict5_scaled-A0139_frame25.png,predict4_scaled-A0147_frame74.png,0.685995
test,predict5_scaled-A0139_frame26.png,predict5_scaled-A0011_frame118.png,0.756232
test,predict5_scaled-A0139_frame27.png,predict5_scaled-A0013_frame62.png,0.831669
test,predict5_scaled-A0139_frame28.png,predict5_scaled-A0013_frame62.png,0.840986
test,predict5_scaled-A0139_frame29.png,predict5_scaled-A0013_frame62.png,0.842195
test,predict5_scaled-A0139_frame3.png,predict4_scaled-A0147_frame74.png,0.744082
test,predict5_scaled-A0139_frame31.png,predict5_scaled-A0010_frame123.png,0.879484
test,predict5_scaled-A0139_frame33.png,predict5_scaled-A0013_frame25.png,0.850706
test,predict5_scaled-A0139_frame34.png,predict5_scaled-A0010_frame84.png,0.850399
test,predict5_scaled-A0139_frame35.png,predict5_scaled-A0010_frame123.png,0.880318
test,predict5_scaled-A0139_frame36.png,predict5_scaled-A0010_frame84.png,0.876734
test,predict5_scaled-A0139_frame37.png,predict5_scaled-A0010_frame115.png,0.835535
test,predict5_scaled-A0139_frame38.png,predict5_scaled-A0011_frame118.png,0.71784
test,predict5_scaled-A0139_frame39.png,predict4_scaled-A0147_frame74.png,0.712917
test,predict5_scaled-A0139_frame4.png,predict4_scaled-A0147_frame74.png,0.776001
test,predict5_scaled-A0139_frame40.png,predict5_scaled-A0012_frame21.png,0.692302
test,predict5_scaled-A0139_frame41.png,predict5_scaled-A0013_frame24.png,0.846372
test,predict5_scaled-A0139_frame42.png,predict5_scaled-A0010_frame124.png,0.881482
test,predict5_scaled-A0139_frame44.png,predict5_scaled-A0010_frame90.png,0.887967
test,predict5_scaled-A0139_frame45.png,predict5_scaled-A0010_frame130.png,0.88063
test,predict5_scaled-A0139_frame46.png,predict5_scaled-A0010_frame130.png,0.864574
test,predict5_scaled-A0139_frame47.png,predict5_scaled-A0010_frame130.png,0.849118
test,predict5_scaled-A0139_frame48.png,predict5_scaled-A0010_frame130.png,0.845114
test,predict5_scaled-A0139_frame49.png,predict5_scaled-A0010_frame130.png,0.844061
test,predict5_scaled-A0139_frame5.png,predict4_scaled-A0147_frame74.png,0.77551
test,predict5_scaled-A0139_frame50.png,predict5_scaled-A0010_frame130.png,0.84549
test,predict5_scaled-A0139_frame51.png,predict5_scaled-A0010_frame130.png,0.849891
test,predict5_scaled-A0139_frame52.png,predict5_scaled-A0010_frame130.png,0.8759
test,predict5_scaled-A0139_frame53.png,predict5_scaled-A0010_frame130.png,0.883895
test,predict5_scaled-A0139_frame54.png,predict5_scaled-A0010_frame130.png,0.885432
test,predict5_scaled-A0139_frame55.png,predict5_scaled-A0010_frame130.png,0.874143
test,predict5_scaled-A0139_frame56.png,predict5_scaled-A0010_frame130.png,0.874227
test,predict5_scaled-A0139_frame57.png,predict5_scaled-A0010_frame130.png,0.876004
test,predict5_scaled-A0139_frame58.png,predict5_scaled-A0010_frame130.png,0.883336
test,predict5_scaled-A0139_frame59.png,predict5_scaled-A0010_frame132.png,0.862155
test,predict5_scaled-A0139_frame6.png,predict4_scaled-A0147_frame74.png,0.802654
test,predict5_scaled-A0139_frame60.png,predict5_scaled-A0010_frame132.png,0.851512
test,predict5_scaled-A0139_frame62.png,predict5_scaled-A0010_frame87.png,0.881781
test,predict5_scaled-A0139_frame64.png,predict5_scaled-A0010_frame87.png,0.852179
test,predict5_scaled-A0139_frame65.png,predict5_scaled-A0013_frame63.png,0.830039
test,predict5_scaled-A0139_frame66.png,predict5_scaled-A0013_frame62.png,0.789042
test,predict5_scaled-A0139_frame67.png,predict5_scaled-A0013_frame62.png,0.77687
test,predict5_scaled-A0139_frame68.png,predict5_scaled-A0011_frame118.png,0.768721
test,predict5_scaled-A0139_frame69.png,predict4_scaled-A0147_frame74.png,0.703124
test,predict5_scaled-A0139_frame7.png,predict4_scaled-A0147_frame73.png,0.820511
test,predict5_scaled-A0139_frame70.png,predict4_scaled-A0147_frame74.png,0.692109
test,predict5_scaled-A0139_frame71.png,predict5_scaled-A0013_frame24.png,0.851006
test,predict5_scaled-A0139_frame72.png,predict5_scaled-A0010_frame87.png,0.886608
test,predict5_scaled-A0139_frame74.png,predict5_scaled-A0010_frame130.png,0.883531
test,predict5_scaled-A0139_frame75.png,predict5_scaled-A0010_frame130.png,0.867021
test,predict5_scaled-A0139_frame76.png,predict5_scaled-A0010_frame130.png,0.849731
test,predict5_scaled-A0139_frame77.png,predict5_scaled-A0010_frame130.png,0.834344
test,predict5_scaled-A0139_frame78.png,predict5_scaled-A0010_frame130.png,0.827705
test,predict5_scaled-A0139_frame79.png,predict5_scaled-A0010_frame130.png,0.817275
test,predict5_scaled-A0139_frame8.png,predict4_scaled-A0147_frame72.png,0.842601
test,predict5_scaled-A0139_frame80.png,predict5_scaled-A0010_frame130.png,0.832205
test,predict5_scaled-A0139_frame81.png,predict5_scaled-A0010_frame130.png,0.844439
test,predict5_scaled-A0139_frame82.png,predict5_scaled-A0010_frame130.png,0.846505
test,predict5_scaled-A0139_frame83.png,predict5_scaled-A0010_frame130.png,0.861217
test,predict5_scaled-A0139_frame84.png,predict5_scaled-A0010_frame130.png,0.87518
test,predict5_scaled-A0139_frame85.png,predict5_scaled-A0010_frame129.png,0.875838
test,predict5_scaled-A0139_frame86.png,predict5_scaled-A0010_frame130.png,0.862953
test,predict5_scaled-A0139_frame87.png,predict5_scaled-A0010_frame130.png,0.872737
test,predict5_scaled-A0139_frame88.png,predict5_scaled-A0010_frame130.png,0.882421
test,predict5_scaled-A0139_frame89.png,predict5_scaled-A0010_frame130.png,0.869942
test,predict5_scaled-A0139_frame9.png,predict4_scaled-A0147_frame60.png,0.853877
test,predict5_scaled-A0139_frame90.png,predict5_scaled-A0010_frame132.png,0.847808
test,predict5_scaled-A0139_frame94.png,predict5_scaled-A0013_frame65.png,0.838947
test,predict5_scaled-A0139_frame95.png,predict5_scaled-A0013_frame65.png,0.834122
test,predict5_scaled-A0139_frame96.png,predict5_scaled-A0013_frame63.png,0.807829
test,predict5_scaled-A0139_frame97.png,predict5_scaled-A0013_frame62.png,0.80887
test,predict5_scaled-A0139_frame98.png,predict5_scaled-A0013_frame62.png,0.781785
test,predict5_scaled-A0139_frame99.png,predict9_scaled-A0037_frame91.png,0.701942
test,predict5_scaled-A0145_frame1.png,predict5_scaled-A0013_frame96.png,0.714064
test,predict5_scaled-A0145_frame10.png,predict5_scaled-A0013_frame142.png,0.771224
test,predict5_scaled-A0145_frame11.png,predict4_scaled-A0147_frame70.png,0.773351
test,predict5_scaled-A0145_frame12.png,predict4_scaled-A0147_frame61.png,0.780325
test,predict5_scaled-A0145_frame13.png,predict4_scaled-A0147_frame73.png,0.738155
test,predict5_scaled-A0145_frame14.png,predict4_scaled-A0147_frame61.png,0.75517
test,predict5_scaled-A0145_frame15.png,predict4_scaled-A0147_frame61.png,0.757621
test,predict5_scaled-A0145_frame16.png,predict4_scaled-A0147_frame73.png,0.766553
test,predict5_scaled-A0145_frame17.png,predict5_scaled-A0013_frame142.png,0.786649
test,predict5_scaled-A0145_frame18.png,predict5_scaled-A0012_frame137.png,0.779946
test,predict5_scaled-A0145_frame19.png,predict5_scaled-A0013_frame96.png,0.782825
test,predict5_scaled-A0145_frame2.png,predict5_scaled-A0013_frame96.png,0.734702
test,predict5_scaled-A0145_frame20.png,predict5_scaled-A0013_frame96.png,0.777811
test,predict5_scaled-A0145_frame21.png,predict5_scaled-A0011_frame46.png,0.808252
test,predict5_scaled-A0145_frame22.png,predict5_scaled-A0011_frame47.png,0.768071
test,predict5_scaled-A0145_frame23.png,predict5_scaled-A0011_frame47.png,0.768811
test,predict5_scaled-A0145_frame24.png,predict5_scaled-A0011_frame47.png,0.7893
test,predict5_scaled-A0145_frame25.png,predict5_scaled-A0011_frame47.png,0.774089
test,predict5_scaled-A0145_frame26.png,predict5_scaled-A0013_frame95.png,0.767489
test,predict5_scaled-A0145_frame27.png,predict5_scaled-A0013_frame96.png,0.778702
test,predict5_scaled-A0145_frame28.png,predict5_scaled-A0013_frame96.png,0.749342
test,predict5_scaled-A0145_frame29.png,predict5_scaled-A0013_frame96.png,0.738294
test,predict5_scaled-A0145_frame3.png,predict5_scaled-A0013_frame96.png,0.761578
test,predict5_scaled-A0145_frame30.png,predict5_scaled-A0013_frame96.png,0.731521
test,predict5_scaled-A0145_frame31.png,predict5_scaled-A0013_frame96.png,0.738326
test,predict5_scaled-A0145_frame32.png,predict5_scaled-A0013_frame96.png,0.721896
test,predict5_scaled-A0145_frame33.png,predict5_scaled-A0013_frame96.png,0.731754
test,predict5_scaled-A0145_frame34.png,predict5_scaled-A0013_frame96.png,0.756422
test,predict5_scaled-A0145_frame35.png,predict5_scaled-A0013_frame96.png,0.750312
test,predict5_scaled-A0145_frame36.png,predict5_scaled-A0013_frame96.png,0.761594
test,predict5_scaled-A0145_frame37.png,predict5_scaled-A0013_frame142.png,0.76336
test,predict5_scaled-A0145_frame38.png,predict5_scaled-A0013_frame142.png,0.762327
test,predict5_scaled-A0145_frame39.png,predict4_scaled-A0147_frame72.png,0.766953
test,predict5_scaled-A0145_frame4.png,predict5_scaled-A0013_frame96.png,0.781178
test,predict5_scaled-A0145_frame40.png,predict4_scaled-A0147_frame72.png,0.771708
test,predict5_scaled-A0145_frame41.png,predict4_scaled-A0147_frame72.png,0.775914
test,predict5_scaled-A0145_frame42.png,predict4_scaled-A0147_frame72.png,0.777707
test,predict5_scaled-A0145_frame43.png,predict4_scaled-A0147_frame73.png,0.757772
test,predict5_scaled-A0145_frame44.png,predict4_scaled-A0147_frame73.png,0.735125
test,predict5_scaled-A0145_frame45.png,predict4_scaled-A0147_frame61.png,0.773808
test,predict5_scaled-A0145_frame46.png,predict4_scaled-A0147_frame61.png,0.79146
test,predict5_scaled-A0145_frame47.png,predict4_scaled-A0147_frame73.png,0.759655
test,predict5_scaled-A0145_frame48.png,predict4_scaled-A0147_frame72.png,0.774613
test,predict5_scaled-A0145_frame49.png,predict5_scaled-A0012_frame137.png,0.789789
test,predict5_scaled-A0145_frame5.png,predict5_scaled-A0013_frame96.png,0.758908
test,predict5_scaled-A0145_frame50.png,predict5_scaled-A0013_frame96.png,0.767741
test,predict5_scaled-A0145_frame51.png,predict5_scaled-A0013_frame96.png,0.785435
test,predict5_scaled-A0145_frame52.png,predict5_scaled-A0011_frame46.png,0.791274
test,predict5_scaled-A0145_frame53.png,predict5_scaled-A0011_frame46.png,0.795848
test,predict5_scaled-A0145_frame54.png,predict5_scaled-A0013_frame95.png,0.738371
test,predict5_scaled-A0145_frame55.png,predict5_scaled-A0011_frame47.png,0.763946
test,predict5_scaled-A0145_frame56.png,predict5_scaled-A0013_frame95.png,0.749468
test,predict5_scaled-A0145_frame57.png,predict5_scaled-A0013_frame95.png,0.750831
test,predict5_scaled-A0145_frame58.png,predict4_scaled-A0147_frame74.png,0.700204
test,predict5_scaled-A0145_frame6.png,predict5_scaled-A0013_frame96.png,0.764732
test,predict5_scaled-A0145_frame7.png,predict5_scaled-A0013_frame142.png,0.763608
test,predict5_scaled-A0145_frame8.png,predict5_scaled-A0013_frame142.png,0.780228
test,predict5_scaled-A0145_frame9.png,predict5_scaled-A0013_frame142.png,0.778662
test,predict9_scaled-A0151_frame118.png,scaled-dicom-2227.png,0.564087
test,scaled-A0168_frame1.png,predict7_scaled-A0071_frame48.png,0.81964
test,scaled-A0168_frame2.png,predict7_scaled-A0071_frame48.png,0.81964
test,scaled-A0168_frame3.png,predict7_scaled-A0071_frame48.png,0.81964
test,scaled-A0168_frame4.png,predict7_scaled-A0071_frame48.png,0.81964
test,scaled-A0168_frame5.png,predict7_scaled-A0071_frame48.png,0.81964
test,scaled-dicom-003.png,scaled-dicom-1233.png,0.696814
test,scaled-dicom-009.png,predict8_scaled-A0004_frame86.png,0.631301
test,scaled-dicom-010.png,predict8_scaled-A0004_frame86.png,0.63163
test,scaled-dicom-011.png,predict8_scaled-A0004_frame87.png,0.627226
test,scaled-dicom-012.png,predict8_scaled-A0004_frame86.png,0.630698
test,scaled-dicom-013.png,predict8_scaled-A0004_frame86.png,0.631037
test,scaled-dicom-014.png,predict8_scaled-A0004_frame87.png,0.628672
test,scaled-dicom-015.png,predict8_scaled-A0004_frame87.png,0.63298
test,scaled-dicom-016.png,predict8_scaled-A0004_frame87.png,0.633217
test,scaled-dicom-017.png,predict8_scaled-A0004_frame87.png,0.63147
test,scaled-dicom-018.png,predict8_scaled-A0004_frame86.png,0.631575
test,scaled-dicom-019.png,predict8_scaled-A0004_frame86.png,0.631736
test,scaled-dicom-020.png,predict8_scaled-A0004_frame87.png,0.633774
test,scaled-dicom-021.png,predict8_scaled-A0004_frame87.png,0.633144
test,scaled-dicom-022.png,predict8_scaled-A0004_frame86.png,0.627781
test,scaled-dicom-023.png,predict8_scaled-A0004_frame87.png,0.632216
test,scaled-dicom-024.png,predict8_scaled-A0004_frame87.png,0.633886
test,scaled-dicom-025.png,predict8_scaled-A0004_frame86.png,0.626585
test,scaled-dicom-026.png,predict8_scaled-A0004_frame87.png,0.632554
test,scaled-dicom-027.png,predict8_scaled-A0004_frame87.png,0.633436
test,scaled-dicom-028.png,predict8_scaled-A0004_frame87.png,0.633721
test,scaled-dicom-029.png,predict8_scaled-A0004_frame87.png,0.626002
test,scaled-dicom-030.png,predict8_scaled-A0004_frame87.png,0.630647
test,scaled-dicom-031.png,predict8_scaled-A0004_frame87.png,0.631139
test,scaled-dicom-032.png,predict8_scaled-A0004_frame87.png,0.628603
test,scaled-dicom-033.png,predict8_scaled-A0004_frame87.png,0.630591
test,scaled-dicom-034.png,predict8_scaled-A0004_frame87.png,0.622574
test,scaled-dicom-035.png,predict8_scaled-A0004_frame87.png,0.628632
test,scaled-dicom-036.png,predict8_scaled-A0004_frame87.png,0.623619
test,scaled-dicom-037.png,predict8_scaled-A0004_frame87.png,0.623972
test,scaled-dicom-038.png,predict8_scaled-A0004_frame87.png,0.622604
test,scaled-dicom-039.png,predict8_scaled-A0004_frame87.png,0.635457
test,scaled-dicom-040.png,predict8_scaled-A0004_frame87.png,0.635733
test,scaled-dicom-041.png,predict8_scaled-A0004_frame87.png,0.633956
test,scaled-dicom-042.png,predict8_scaled-A0004_frame87.png,0.635519
test,scaled-dicom-043.png,predict8_scaled-A0004_frame87.png,0.635735
test,scaled-dicom-044.png,predict8_scaled-A0004_frame87.png,0.634379
test,scaled-dicom-045.png,predict8_scaled-A0004_frame87.png,0.640534
test,scaled-dicom-046.png,predict8_scaled-A0004_frame87.png,0.640983
test,scaled-dicom-047.png,predict8_scaled-A0004_frame87.png,0.638585
test,scaled-dicom-048.png,predict8_scaled-A0004_frame87.png,0.64109
test,scaled-dicom-049.png,predict8_scaled-A0004_frame87.png,0.641346
test,scaled-dicom-050.png,predict8_scaled-A0004_frame87.png,0.639658
test,scaled-dicom-051.png,predict8_scaled-A0004_frame87.png,0.641301
test,scaled-dicom-052.png,predict8_scaled-A0004_frame87.png,0.633538
test,scaled-dicom-053.png,predict8_scaled-A0004_frame87.png,0.64046
test,scaled-dicom-054.png,predict8_scaled-A0004_frame87.png,0.635503
test,scaled-dicom-055.png,predict8_scaled-A0004_frame87.png,0.641766
test,scaled-dicom-056.png,predict8_scaled-A0004_frame87.png,0.634122
test,scaled-dicom-057.png,predict8_scaled-A0004_frame87.png,0.638037
test,scaled-dicom-058.png,predict8_scaled-A0004_frame87.png,0.638195
test,scaled-dicom-059.png,predict8_scaled-A0004_frame87.png,0.637573
test,scaled-dicom-060.png,predict8_scaled-A0004_frame87.png,0.638632
test,scaled-dicom-061.png,predict8_scaled-A0004_frame87.png,0.6388
test,scaled-dicom-062.png,predict8_scaled-A0004_frame87.png,0.626215
test,scaled-dicom-063.png,predict8_scaled-A0004_frame87.png,0.626128
test,scaled-dicom-064.png,predict8_scaled-A0004_frame87.png,0.63783
test,scaled-dicom-065.png,predict8_scaled-A0004_frame87.png,0.625826
test,scaled-dicom-066.png,predict8_scaled-A0004_frame87.png,0.636417
test,scaled-dicom-067.png,predict8_scaled-A0004_frame87.png,0.636633
test,scaled-dicom-068.png,predict8_scaled-A0004_frame86.png,0.635608
test,scaled-dicom-069.png,predict8_scaled-A0004_frame86.png,0.636132
test,scaled-dicom-070.png,predict8_scaled-A0004_frame86.png,0.636459
test,scaled-dicom-071.png,predict8_scaled-A0004_frame86.png,0.634689
test,scaled-dicom-072.png,predict8_scaled-A0004_frame86.png,0.631719
test,scaled-dicom-073.png,predict8_scaled-A0004_frame86.png,0.63185
test,scaled-dicom-074.png,predict8_scaled-A0004_frame86.png,0.625736
test,scaled-dicom-075.png,predict8_scaled-A0004_frame86.png,0.623838
test,scaled-dicom-076.png,predict8_scaled-A0004_frame86.png,0.623995
test,scaled-dicom-077.png,predict8_scaled-A0004_frame86.png,0.622762
test,scaled-dicom-078.png,predict8_scaled-A0004_frame87.png,0.622186
test,scaled-dicom-079.png,predict8_scaled-A0004_frame87.png,0.622044
test,scaled-dicom-080.png,predict8_scaled-A0004_frame87.png,0.622021
test,scaled-dicom-081.png,predict5_scaled-A0010_frame8.png,0.611896
test,scaled-dicom-082.png,predict5_scaled-A0010_frame8.png,0.612301
test,scaled-dicom-083.png,predict8_scaled-A0004_frame87.png,0.615562
test,scaled-dicom-084.png,predict5_scaled-A0010_frame8.png,0.610695
test,scaled-dicom-085.png,predict5_scaled-A0010_frame8.png,0.610956
